id,categoria,valor,quantidade,data,regiao,status
385,A,86.29768040714539,37,2023-01-01 06:25:00,Sul,Ativo
386,B,113.03422153193824,49,2023-01-01 06:26:00,Norte,Ativo
387,B,98.28783902143758,42,2023-01-01 06:27:00,Sul,Inativo
388,A,107.54067675656026,14,2023-01-01 06:28:00,Sul,Inativo
389,B,81.07940347298077,82,2023-01-01 06:29:00,Leste,Ativo
390,A,109.32891601679611,33,2023-01-01 06:30:00,Sul,Inativo
391,E,97.58983606468207,98,2023-01-01 06:31:00,Sul,Ativo
392,E,104.62515494368168,92,2023-01-01 06:32:00,Norte,Inativo
393,A,98.29853650349736,87,2023-01-01 06:33:00,Norte,Ativo
394,E,94.45593769316635,17,2023-01-01 06:34:00,Norte,Ativo
395,E,109.69381559236817,75,2023-01-01 06:35:00,Oeste,Ativo
396,E,91.87817742216873,32,2023-01-01 06:36:00,Oeste,Ativo
397,C,68.22623739244821,79,2023-01-01 06:37:00,Norte,Pendente
398,D,62.52059848635109,68,2023-01-01 06:38:00,Oeste,Ativo
399,B,103.68833138853955,39,2023-01-01 06:39:00,Leste,Ativo
400,C,91.05564370542288,94,2023-01-01 06:40:00,Oeste,Pendente
401,E,65.418016451359,10,2023-01-01 06:41:00,Leste,Ativo
402,A,102.13069934107561,87,2023-01-01 06:42:00,Norte,Ativo
403,E,98.12250890053281,24,2023-01-01 06:43:00,Norte,Inativo
404,D,90.00772813554535,58,2023-01-01 06:44:00,Oeste,Pendente
405,E,104.93618636361705,69,2023-01-01 06:45:00,Norte,Ativo
406,A,126.30188020215607,64,2023-01-01 06:46:00,Norte,Ativo
407,D,125.69181437370278,19,2023-01-01 06:47:00,Sul,Pendente
408,E,102.8752928621717,8,2023-01-01 06:48:00,Norte,Ativo
409,D,98.30579134274294,71,2023-01-01 06:49:00,Sul,Ativo
410,B,103.15470415223362,40,2023-01-01 06:50:00,Norte,Ativo
411,B,106.18013865548697,13,2023-01-01 06:51:00,Leste,Ativo
412,E,94.63403645883889,27,2023-01-01 06:52:00,Leste,Ativo
413,D,103.49086119906205,82,2023-01-01 06:53:00,Norte,Inativo
414,A,68.52740857916405,88,2023-01-01 06:54:00,Leste,Ativo
415,E,101.62697766693529,2,2023-01-01 06:55:00,Leste,Inativo
416,B,109.5362719004921,16,2023-01-01 06:56:00,Leste,Ativo
417,B,90.20316115987188,14,2023-01-01 06:57:00,Oeste,Ativo
418,E,98.09054711427802,17,2023-01-01 06:58:00,Leste,Ativo
419,D,77.76989238597753,60,2023-01-01 06:59:00,Sul,Inativo
420,B,74.99372834081373,70,2023-01-01 07:00:00,Oeste,Ativo
421,D,104.21630155918382,99,2023-01-01 07:01:00,Sul,Ativo
422,B,85.40873968524768,17,2023-01-01 07:02:00,Sul,Pendente
423,B,64.4634867684795,45,2023-01-01 07:03:00,Sul,Pendente
424,C,77.76443401731116,38,2023-01-01 07:04:00,Oeste,Ativo
425,B,80.67241812415863,64,2023-01-01 07:05:00,Norte,Ativo
426,A,115.49160995463482,6,2023-01-01 07:06:00,Leste,Ativo
427,E,103.58228022736935,60,2023-01-01 07:07:00,Leste,Ativo
428,E,82.567956036854,49,2023-01-01 07:08:00,Norte,Pendente
429,D,88.24468190057681,21,2023-01-01 07:09:00,Norte,Ativo
430,B,126.24168832214451,99,2023-01-01 07:10:00,Sul,Ativo
431,A,118.72204870393902,23,2023-01-01 07:11:00,Oeste,Ativo
432,D,77.63879144036343,76,2023-01-01 07:12:00,Sul,Ativo
433,C,123.27051719252653,57,2023-01-01 07:13:00,Leste,Inativo
434,D,98.3874238310038,64,2023-01-01 07:14:00,Norte,Inativo
435,D,115.99223252112488,29,2023-01-01 07:15:00,Leste,Ativo
436,B,96.73384089996986,27,2023-01-01 07:16:00,Norte,Ativo
437,C,123.7165839748435,6,2023-01-01 07:17:00,Oeste,Ativo
438,D,76.80758776920402,21,2023-01-01 07:18:00,Sul,Ativo
439,A,94.89099137236968,71,2023-01-01 07:19:00,Leste,Ativo
440,A,124.32919555798235,41,2023-01-01 07:20:00,Oeste,Pendente
441,E,52.14783703605474,80,2023-01-01 07:21:00,Leste,Ativo
442,C,99.0787719175107,5,2023-01-01 07:22:00,Norte,Ativo
443,C,92.12907360253625,15,2023-01-01 07:23:00,Leste,Ativo
444,E,113.6932246108749,21,2023-01-01 07:24:00,Oeste,Ativo
445,D,121.39826870821943,58,2023-01-01 07:25:00,Oeste,Ativo
446,C,114.6056763861393,4,2023-01-01 07:26:00,Sul,Inativo
447,A,104.82000506794492,69,2023-01-01 07:27:00,Leste,Ativo
448,A,100.8112909619072,7,2023-01-01 07:28:00,Norte,Ativo
449,B,93.14578757040204,35,2023-01-01 07:29:00,Leste,Ativo
450,C,104.19945243049263,36,2023-01-01 07:30:00,Sul,Ativo
451,D,129.19309659171017,15,2023-01-01 07:31:00,Norte,Ativo
452,E,83.38975403444917,92,2023-01-01 07:32:00,Norte,Ativo
453,E,91.95837049751853,2,2023-01-01 07:33:00,Sul,Inativo
454,D,98.48980054866385,57,2023-01-01 07:34:00,Norte,Inativo
455,B,120.01865358391336,5,2023-01-01 07:35:00,Oeste,Pendente
456,E,104.4660467910441,71,2023-01-01 07:36:00,Oeste,Ativo
457,C,119.66963791090382,86,2023-01-01 07:37:00,Norte,Ativo
458,B,120.68219981007202,95,2023-01-01 07:38:00,Leste,Ativo
459,C,111.8407365163996,32,2023-01-01 07:39:00,Norte,Ativo
460,A,78.72012766868893,72,2023-01-01 07:40:00,Leste,Ativo
461,B,133.22187823793428,41,2023-01-01 07:41:00,Sul,Ativo
462,E,128.24761342185403,42,2023-01-01 07:42:00,Oeste,Inativo
463,B,101.27080101004674,75,2023-01-01 07:43:00,Oeste,Ativo
464,B,72.36459515032891,65,2023-01-01 07:44:00,Sul,Pendente
465,B,68.79003684251286,40,2023-01-01 07:45:00,Sul,Ativo
466,B,105.0863125310742,83,2023-01-01 07:46:00,Oeste,Ativo
467,C,85.96499115738428,38,2023-01-01 07:47:00,Sul,Inativo
468,A,65.65621733279244,42,2023-01-01 07:48:00,Norte,Ativo
469,D,68.41268601273997,37,2023-01-01 07:49:00,Norte,Inativo
470,B,90.60034853339982,56,2023-01-01 07:50:00,Leste,Ativo
471,E,103.89859147621956,71,2023-01-01 07:51:00,Leste,Ativo
472,B,128.11426102031655,55,2023-01-01 07:52:00,Leste,Ativo
473,E,109.68441548693684,89,2023-01-01 07:53:00,Norte,Ativo
474,C,92.37190939057172,54,2023-01-01 07:54:00,Oeste,Inativo
475,E,107.59899115345598,22,2023-01-01 07:55:00,Leste,Ativo
476,D,105.81135171177316,27,2023-01-01 07:56:00,Norte,Ativo
477,A,114.79090414391878,47,2023-01-01 07:57:00,Oeste,Inativo
478,E,99.20115772832271,38,2023-01-01 07:58:00,Sul,Pendente
479,E,120.72395502024222,39,2023-01-01 07:59:00,Norte,Ativo
480,A,116.4890360045497,15,2023-01-01 08:00:00,Sul,Ativo
481,D,101.65400007277141,66,2023-01-01 08:01:00,Leste,Inativo
482,B,97.61551287468191,61,2023-01-01 08:02:00,Oeste,Inativo
483,E,118.39496957980853,60,2023-01-01 08:03:00,Norte,Pendente
484,A,85.73051363785923,8,2023-01-01 08:04:00,Leste,Ativo
485,C,69.86774341713212,44,2023-01-01 08:05:00,Leste,Ativo
486,A,69.7540401663201,43,2023-01-01 08:06:00,Oeste,Ativo
487,C,84.07251049820982,6,2023-01-01 08:07:00,Sul,Ativo
488,D,113.193045975545,84,2023-01-01 08:08:00,Leste,Ativo
489,B,91.54402290780273,27,2023-01-01 08:09:00,Oeste,Ativo
490,A,104.09032005622451,45,2023-01-01 08:10:00,Oeste,Ativo
491,E,90.09407858237861,23,2023-01-01 08:11:00,Norte,Ativo
492,D,90.25285268032069,81,2023-01-01 08:12:00,Leste,Inativo
493,A,79.49072650977692,13,2023-01-01 08:13:00,Sul,Inativo
494,E,98.16208749168624,68,2023-01-01 08:14:00,Sul,Ativo
495,A,96.49672528442086,84,2023-01-01 08:15:00,Leste,Inativo
496,C,108.25330046363644,64,2023-01-01 08:16:00,Sul,Pendente
497,A,105.75395214023435,25,2023-01-01 08:17:00,Oeste,Ativo
498,A,96.05705238083175,86,2023-01-01 08:18:00,Oeste,Ativo
499,A,69.8782230987965,52,2023-01-01 08:19:00,Leste,Ativo
500,D,121.41158935156555,48,2023-01-01 08:20:00,Sul,Ativo
501,A,98.29911321923953,61,2023-01-01 08:21:00,Oeste,Ativo
502,E,101.59285379787794,17,2023-01-01 08:22:00,Leste,Ativo
503,C,132.00990131622115,40,2023-01-01 08:23:00,Oeste,Ativo
504,C,118.16444253191901,75,2023-01-01 08:24:00,Leste,Ativo
505,A,108.9289839763346,89,2023-01-01 08:25:00,Norte,Ativo
506,D,99.95388425258349,69,2023-01-01 08:26:00,Norte,Ativo
507,D,99.76708902331694,85,2023-01-01 08:27:00,Leste,Ativo
508,E,104.80228995443724,26,2023-01-01 08:28:00,Norte,Ativo
509,A,108.13813451713264,80,2023-01-01 08:29:00,Norte,Ativo
510,C,134.2280351156827,56,2023-01-01 08:30:00,Sul,Inativo
511,D,149.46532165525622,40,2023-01-01 08:31:00,Norte,Ativo
512,A,105.805216108071,85,2023-01-01 08:32:00,Sul,Ativo
513,D,56.93447855912734,96,2023-01-01 08:33:00,Norte,Pendente
514,D,80.9651105341656,68,2023-01-01 08:34:00,Norte,Inativo
515,C,136.22993763743534,8,2023-01-01 08:35:00,Oeste,Ativo
516,B,114.37305256511493,73,2023-01-01 08:36:00,Leste,Ativo
517,E,108.52092974489992,45,2023-01-01 08:37:00,Norte,Ativo
518,E,96.66324177190478,17,2023-01-01 08:38:00,Leste,Ativo
519,C,76.21955881548031,41,2023-01-01 08:39:00,Leste,Ativo
520,D,133.55579509491002,77,2023-01-01 08:40:00,Oeste,Ativo
521,A,83.53579497051822,9,2023-01-01 08:41:00,Leste,Inativo
522,D,114.58623633076557,70,2023-01-01 08:42:00,Leste,Ativo
523,C,73.98596460491713,91,2023-01-01 08:43:00,Norte,Ativo
524,E,95.69302630343446,24,2023-01-01 08:44:00,Oeste,Ativo
525,D,119.85914260905929,73,2023-01-01 08:45:00,Leste,Pendente
526,E,95.00611655066412,11,2023-01-01 08:46:00,Norte,Ativo
527,A,92.63100249267944,35,2023-01-01 08:47:00,Oeste,Ativo
528,E,100.21272536697363,29,2023-01-01 08:48:00,Norte,Ativo
529,E,73.27994215130144,8,2023-01-01 08:49:00,Oeste,Ativo
530,B,69.51706185907969,17,2023-01-01 08:50:00,Oeste,Ativo
531,B,114.28472965387857,71,2023-01-01 08:51:00,Sul,Inativo
532,B,91.555801487644,12,2023-01-01 08:52:00,Sul,Ativo
533,E,114.12969521162913,79,2023-01-01 08:53:00,Sul,Ativo
534,C,122.36366034301416,93,2023-01-01 08:54:00,Leste,Ativo
535,E,123.97285217990927,50,2023-01-01 08:55:00,Norte,Inativo
536,C,67.57983430847322,24,2023-01-01 08:56:00,Oeste,Ativo
537,C,86.04341423492204,37,2023-01-01 08:57:00,Norte,Inativo
538,B,110.75170614087611,78,2023-01-01 08:58:00,Leste,Ativo
539,D,111.06003343807303,11,2023-01-01 08:59:00,Sul,Ativo
540,A,144.9887516839258,99,2023-01-01 09:00:00,Sul,Inativo
541,B,81.84772933533837,81,2023-01-01 09:01:00,Norte,Ativo
542,B,123.36336802908195,59,2023-01-01 09:02:00,Norte,Ativo
543,D,107.4454922007708,55,2023-01-01 09:03:00,Oeste,Ativo
544,A,67.1952826667306,27,2023-01-01 09:04:00,Norte,Ativo
545,E,89.0436952654681,67,2023-01-01 09:05:00,Oeste,Ativo
546,E,105.2505602464665,60,2023-01-01 09:06:00,Oeste,Ativo
547,B,65.91266583407469,2,2023-01-01 09:07:00,Sul,Ativo
548,A,58.52187990056707,68,2023-01-01 09:08:00,Norte,Ativo
549,B,64.77514842726714,18,2023-01-01 09:09:00,Sul,Ativo
550,C,105.18267310168677,20,2023-01-01 09:10:00,Oeste,Ativo
551,B,90.30665482533121,85,2023-01-01 09:11:00,Sul,Ativo
552,B,87.60088605372763,63,2023-01-01 09:12:00,Sul,Ativo
553,E,88.28756329668545,78,2023-01-01 09:13:00,Oeste,Inativo
554,E,71.51755176684125,72,2023-01-01 09:14:00,Leste,Ativo
555,E,90.87193634319785,2,2023-01-01 09:15:00,Leste,Ativo
556,C,63.592039038563286,90,2023-01-01 09:16:00,Norte,Ativo
557,E,123.75282278717813,83,2023-01-01 09:17:00,Sul,Ativo
558,A,133.84659441354435,42,2023-01-01 09:18:00,Norte,Ativo
559,D,53.47872573221657,28,2023-01-01 09:19:00,Sul,Ativo
560,A,90.61740681351823,29,2023-01-01 09:20:00,Norte,Ativo
561,A,91.91977138730404,69,2023-01-01 09:21:00,Norte,Ativo
562,E,96.5103098676595,28,2023-01-01 09:22:00,Oeste,Ativo
563,D,120.03060848748801,60,2023-01-01 09:23:00,Leste,Ativo
564,D,90.67578435612138,90,2023-01-01 09:24:00,Leste,Ativo
565,D,98.23497074537426,5,2023-01-01 09:25:00,Leste,Ativo
566,C,159.58109927602777,15,2023-01-01 09:26:00,Oeste,Ativo
567,E,97.77414184789386,73,2023-01-01 09:27:00,Leste,Pendente
568,D,135.32479720598812,32,2023-01-01 09:28:00,Oeste,Ativo
569,C,110.03975314777666,52,2023-01-01 09:29:00,Sul,Ativo
570,B,88.925820138483,90,2023-01-01 09:30:00,Oeste,Inativo
571,B,85.58532025649139,37,2023-01-01 09:31:00,Norte,Ativo
572,C,99.85454810000587,15,2023-01-01 09:32:00,Norte,Pendente
573,C,77.47053750506885,41,2023-01-01 09:33:00,Sul,Ativo
574,E,82.722680672086,4,2023-01-01 09:34:00,Sul,Ativo
575,E,91.53878797948441,53,2023-01-01 09:35:00,Norte,Ativo
576,B,105.86687083854459,84,2023-01-01 09:36:00,Leste,Ativo
577,D,136.51994423482094,27,2023-01-01 09:37:00,Leste,Pendente
578,B,90.30091146403474,21,2023-01-01 09:38:00,Leste,Inativo
579,D,109.23036092756226,60,2023-01-01 09:39:00,Sul,Ativo
580,D,67.44204306835897,86,2023-01-01 09:40:00,Norte,Ativo
581,E,121.20577281774634,64,2023-01-01 09:41:00,Oeste,Inativo
582,A,65.56634850146088,71,2023-01-01 09:42:00,Sul,Inativo
583,A,115.96772944202868,47,2023-01-01 09:43:00,Norte,Ativo
584,C,98.38150093436393,54,2023-01-01 09:44:00,Leste,Inativo
585,E,97.58694114520421,31,2023-01-01 09:45:00,Leste,Inativo
586,D,93.99470564162338,17,2023-01-01 09:46:00,Leste,Ativo
587,A,73.97494751215804,50,2023-01-01 09:47:00,Norte,Ativo
588,D,75.03458980262394,7,2023-01-01 09:48:00,Leste,Pendente
589,A,116.73040312077964,83,2023-01-01 09:49:00,Norte,Ativo
590,A,100.23873560362776,28,2023-01-01 09:50:00,Sul,Ativo
591,A,93.84886529637475,10,2023-01-01 09:51:00,Oeste,Ativo
592,E,108.86795901272113,27,2023-01-01 09:52:00,Leste,Pendente
593,B,102.02620566442504,13,2023-01-01 09:53:00,Sul,Ativo
594,D,84.14136900120239,66,2023-01-01 09:54:00,Sul,Ativo
595,E,149.21992451685162,86,2023-01-01 09:55:00,Norte,Ativo
596,E,114.81512757006215,84,2023-01-01 09:56:00,Sul,Ativo
597,E,102.54137146719111,60,2023-01-01 09:57:00,Norte,Pendente
598,E,89.7277739557212,43,2023-01-01 09:58:00,Norte,Pendente
599,E,119.05519378388381,69,2023-01-01 09:59:00,Sul,Ativo
600,C,84.24864260547808,63,2023-01-01 10:00:00,Norte,Ativo
601,D,82.56450518061473,70,2023-01-01 10:01:00,Norte,Ativo
602,E,133.86651271480764,99,2023-01-01 10:02:00,Norte,Ativo
603,D,100.61350352141419,65,2023-01-01 10:03:00,Sul,Inativo
604,C,84.73301626569776,99,2023-01-01 10:04:00,Oeste,Inativo
605,C,100.11371396079355,67,2023-01-01 10:05:00,Norte,Ativo
606,D,117.00373107696751,54,2023-01-01 10:06:00,Leste,Ativo
607,A,112.42508907910386,36,2023-01-01 10:07:00,Sul,Ativo
608,B,119.48524526172903,71,2023-01-01 10:08:00,Sul,Ativo
609,A,75.00888194521039,93,2023-01-01 10:09:00,Norte,Ativo
610,A,118.9829832334969,15,2023-01-01 10:10:00,Sul,Ativo
611,A,96.41882447897707,75,2023-01-01 10:11:00,Leste,Ativo
612,E,101.78201533407753,18,2023-01-01 10:12:00,Oeste,Ativo
613,C,124.18988987289558,4,2023-01-01 10:13:00,Sul,Pendente
614,A,114.05451346542579,88,2023-01-01 10:14:00,Sul,Ativo
615,C,107.02104961909357,11,2023-01-01 10:15:00,Sul,Inativo
616,D,60.32006633706091,6,2023-01-01 10:16:00,Norte,Ativo
617,B,99.08996289239427,51,2023-01-01 10:17:00,Leste,Ativo
618,D,84.30649224858999,58,2023-01-01 10:18:00,Oeste,Ativo
619,D,114.22090608794726,60,2023-01-01 10:19:00,Leste,Ativo
620,E,119.81916374071324,18,2023-01-01 10:20:00,Leste,Ativo
621,B,93.95937954434474,79,2023-01-01 10:21:00,Sul,Ativo
622,D,86.65917048422625,67,2023-01-01 10:22:00,Oeste,Inativo
623,D,131.12601591031864,17,2023-01-01 10:23:00,Leste,Pendente
624,B,87.93704865972612,97,2023-01-01 10:24:00,Oeste,Ativo
625,B,76.10924985927497,34,2023-01-01 10:25:00,Norte,Ativo
626,D,83.34657693962112,30,2023-01-01 10:26:00,Sul,Ativo
627,B,88.9000122377158,19,2023-01-01 10:27:00,Norte,Ativo
628,D,82.77273894100904,9,2023-01-01 10:28:00,Oeste,Ativo
629,D,116.90782766556146,40,2023-01-01 10:29:00,Sul,Inativo
630,E,56.04173108851978,44,2023-01-01 10:30:00,Norte,Ativo
631,A,82.34879177108942,95,2023-01-01 10:31:00,Sul,Inativo
632,D,99.05005109090274,59,2023-01-01 10:32:00,Norte,Ativo
633,C,104.20492440004585,91,2023-01-01 10:33:00,Leste,Ativo
634,A,133.83669675049168,25,2023-01-01 10:34:00,Sul,Ativo
635,A,130.90475425527373,71,2023-01-01 10:35:00,Oeste,Ativo
636,A,67.98525688110915,53,2023-01-01 10:36:00,Sul,Pendente
637,E,61.839041188608405,48,2023-01-01 10:37:00,Oeste,Inativo
638,D,100.49942524741998,71,2023-01-01 10:38:00,Norte,Ativo
639,E,86.53629527073824,84,2023-01-01 10:39:00,Norte,Pendente
640,D,76.15947316033629,53,2023-01-01 10:40:00,Oeste,Ativo
641,E,100.32241794921309,49,2023-01-01 10:41:00,Norte,Ativo
642,E,104.6139463666887,43,2023-01-01 10:42:00,Sul,Inativo
643,C,83.22063120711644,19,2023-01-01 10:43:00,Norte,Ativo
644,E,87.51830509925011,66,2023-01-01 10:44:00,Oeste,Ativo
645,B,84.75916945224701,34,2023-01-01 10:45:00,Oeste,Ativo
646,C,91.7701751755744,81,2023-01-01 10:46:00,Leste,Ativo
647,E,110.82888198779474,88,2023-01-01 10:47:00,Oeste,Ativo
648,A,78.44188277696827,73,2023-01-01 10:48:00,Norte,Ativo
649,B,87.18630013004798,54,2023-01-01 10:49:00,Oeste,Ativo
650,B,92.01435713828997,1,2023-01-01 10:50:00,Norte,Ativo
651,B,99.8649518968972,92,2023-01-01 10:51:00,Norte,Ativo
652,C,105.51968985824945,55,2023-01-01 10:52:00,Leste,Inativo
653,E,140.84515681021583,15,2023-01-01 10:53:00,Norte,Ativo
654,E,111.4425143521678,85,2023-01-01 10:54:00,Oeste,Ativo
655,A,111.91862694078333,15,2023-01-01 10:55:00,Oeste,Ativo
656,A,94.66773973440925,23,2023-01-01 10:56:00,Oeste,Ativo
657,B,80.40268408605135,66,2023-01-01 10:57:00,Norte,Ativo
658,A,89.43571970300435,46,2023-01-01 10:58:00,Oeste,Inativo
659,C,85.79335019570217,9,2023-01-01 10:59:00,Sul,Ativo
660,E,107.84461351109132,66,2023-01-01 11:00:00,Sul,Ativo
661,B,66.97437152752534,66,2023-01-01 11:01:00,Oeste,Inativo
662,A,111.85067439174489,18,2023-01-01 11:02:00,Norte,Inativo
663,C,97.6552082112795,17,2023-01-01 11:03:00,Oeste,Ativo
664,C,114.66696465378077,72,2023-01-01 11:04:00,Sul,Ativo
665,A,85.52183621691454,98,2023-01-01 11:05:00,Norte,Ativo
666,E,81.97260570315508,34,2023-01-01 11:06:00,Oeste,Ativo
667,A,91.86662561923113,69,2023-01-01 11:07:00,Norte,Ativo
668,B,91.38701494492348,64,2023-01-01 11:08:00,Oeste,Ativo
669,A,116.1269682214986,44,2023-01-01 11:09:00,Leste,Ativo
670,C,115.9360966611413,29,2023-01-01 11:10:00,Norte,Inativo
671,A,138.10046167070837,62,2023-01-01 11:11:00,Sul,Ativo
672,E,90.09015710964208,92,2023-01-01 11:12:00,Sul,Ativo
673,D,33.04898807024813,16,2023-01-01 11:13:00,Sul,Ativo
674,A,91.81154853938364,78,2023-01-01 11:14:00,Sul,Ativo
675,E,104.61315850416715,52,2023-01-01 11:15:00,Oeste,Ativo
676,E,114.29061382104338,2,2023-01-01 11:16:00,Oeste,Ativo
677,C,106.07208542567439,61,2023-01-01 11:17:00,Norte,Inativo
678,E,90.07444933820602,4,2023-01-01 11:18:00,Leste,Ativo
679,E,134.28328714831113,52,2023-01-01 11:19:00,Leste,Ativo
680,E,79.32528398875547,41,2023-01-01 11:20:00,Norte,Ativo
681,E,94.50710302876324,52,2023-01-01 11:21:00,Sul,Inativo
682,B,78.40180318278385,31,2023-01-01 11:22:00,Leste,Inativo
683,B,100.39153524180344,26,2023-01-01 11:23:00,Leste,Inativo
684,C,131.78011517545738,27,2023-01-01 11:24:00,Norte,Ativo
685,A,97.18148152202374,51,2023-01-01 11:25:00,Sul,Inativo
686,E,97.30400295813041,98,2023-01-01 11:26:00,Oeste,Inativo
687,A,66.08075983245482,95,2023-01-01 11:27:00,Oeste,Ativo
688,A,94.26015628418003,48,2023-01-01 11:28:00,Leste,Ativo
689,C,123.00974100066703,11,2023-01-01 11:29:00,Oeste,Inativo
690,E,94.99527668685852,8,2023-01-01 11:30:00,Norte,Pendente
691,E,93.64419572175377,12,2023-01-01 11:31:00,Leste,Pendente
692,D,122.11429151686586,99,2023-01-01 11:32:00,Leste,Ativo
693,A,93.7287177405887,45,2023-01-01 11:33:00,Sul,Pendente
694,A,125.84107264454246,34,2023-01-01 11:34:00,Oeste,Ativo
695,B,74.3072080922451,77,2023-01-01 11:35:00,Sul,Ativo
696,D,113.5570794968206,91,2023-01-01 11:36:00,Leste,Pendente
697,B,132.92658415390912,72,2023-01-01 11:37:00,Oeste,Inativo
698,B,120.15713794909827,47,2023-01-01 11:38:00,Sul,Ativo
699,B,62.6545289672945,21,2023-01-01 11:39:00,Oeste,Inativo
700,C,87.23393517138233,41,2023-01-01 11:40:00,Leste,Ativo
701,C,95.16096950684434,75,2023-01-01 11:41:00,Leste,Ativo
702,B,120.19910993414162,22,2023-01-01 11:42:00,Leste,Pendente
703,D,73.36763767577128,21,2023-01-01 11:43:00,Norte,Pendente
704,A,79.62126659214704,28,2023-01-01 11:44:00,Sul,Ativo
705,D,67.89697139640015,67,2023-01-01 11:45:00,Sul,Ativo
706,E,83.48399499824372,71,2023-01-01 11:46:00,Leste,Ativo
707,C,74.96786686055374,14,2023-01-01 11:47:00,Sul,Inativo
708,A,131.95811720392817,79,2023-01-01 11:48:00,Leste,Inativo
709,A,87.05245458704067,73,2023-01-01 11:49:00,Sul,Pendente
710,E,113.81850584260016,52,2023-01-01 11:50:00,Oeste,Ativo
711,E,100.3593901443774,43,2023-01-01 11:51:00,Sul,Inativo
712,B,100.07922561849175,71,2023-01-01 11:52:00,Leste,Inativo
713,C,88.17112360921121,76,2023-01-01 11:53:00,Sul,Ativo
714,C,115.40044974261416,19,2023-01-01 11:54:00,Oeste,Ativo
715,D,103.08688465284682,27,2023-01-01 11:55:00,Oeste,Ativo
716,B,101.93487825878094,18,2023-01-01 11:56:00,Oeste,Inativo
717,B,88.13158779644154,13,2023-01-01 11:57:00,Leste,Ativo
718,B,91.4044814769396,1,2023-01-01 11:58:00,Norte,Inativo
719,B,111.7782223515085,85,2023-01-01 11:59:00,Leste,Ativo
720,C,104.60111223091002,34,2023-01-01 12:00:00,Oeste,Ativo
721,C,102.4694462901708,13,2023-01-01 12:01:00,Sul,Inativo
722,B,84.91915016664905,51,2023-01-01 12:02:00,Oeste,Ativo
723,D,138.8821540705099,87,2023-01-01 12:03:00,Norte,Ativo
724,A,90.40586520884354,1,2023-01-01 12:04:00,Norte,Ativo
725,A,99.3949467654916,87,2023-01-01 12:05:00,Oeste,Ativo
726,D,96.25932742250558,28,2023-01-01 12:06:00,Leste,Inativo
727,B,139.09422394522576,32,2023-01-01 12:07:00,Norte,Inativo
728,C,94.18370774584825,72,2023-01-01 12:08:00,Oeste,Ativo
729,A,92.35316118048694,55,2023-01-01 12:09:00,Leste,Inativo
730,E,102.36622296233338,26,2023-01-01 12:10:00,Sul,Ativo
731,E,86.1291822107563,14,2023-01-01 12:11:00,Leste,Ativo
732,D,102.23199433803028,88,2023-01-01 12:12:00,Norte,Inativo
733,B,147.43207160335538,93,2023-01-01 12:13:00,Leste,Ativo
734,A,105.99391111102183,68,2023-01-01 12:14:00,Leste,Ativo
735,B,105.26491843453162,63,2023-01-01 12:15:00,Sul,Inativo
736,A,85.64190214181576,82,2023-01-01 12:16:00,Oeste,Ativo
737,D,134.18414308705925,14,2023-01-01 12:17:00,Leste,Ativo
738,D,138.78065401595958,27,2023-01-01 12:18:00,Sul,Ativo
739,E,117.05360751654021,41,2023-01-01 12:19:00,Norte,Pendente
740,B,113.07666446124759,3,2023-01-01 12:20:00,Oeste,Ativo
741,E,95.30469297122366,94,2023-01-01 12:21:00,Norte,Ativo
742,B,107.82675161689245,59,2023-01-01 12:22:00,Oeste,Inativo
743,E,83.29684790274985,23,2023-01-01 12:23:00,Leste,Inativo
744,C,77.4777204844252,18,2023-01-01 12:24:00,Leste,Ativo
745,C,70.25280166548514,74,2023-01-01 12:25:00,Oeste,Ativo
746,C,108.21347946549596,76,2023-01-01 12:26:00,Norte,Ativo
747,C,72.43251055358624,41,2023-01-01 12:27:00,Norte,Ativo
748,A,90.00729193775034,8,2023-01-01 12:28:00,Norte,Ativo
749,C,98.77541249596045,32,2023-01-01 12:29:00,Leste,Ativo
750,D,119.90580799044062,81,2023-01-01 12:30:00,Oeste,Ativo
751,D,88.4355966675816,41,2023-01-01 12:31:00,Oeste,Ativo
752,A,122.26544625478786,45,2023-01-01 12:32:00,Norte,Ativo
753,C,118.78317826288364,78,2023-01-01 12:33:00,Leste,Pendente
754,C,78.57383344658051,9,2023-01-01 12:34:00,Oeste,Ativo
755,C,122.45650987770551,90,2023-01-01 12:35:00,Oeste,Ativo
756,E,94.32837755716928,48,2023-01-01 12:36:00,Norte,Inativo
757,B,90.02097752548164,24,2023-01-01 12:37:00,Norte,Ativo
758,E,94.4129344917335,87,2023-01-01 12:38:00,Oeste,Ativo
